time,lat,long,mag,nst,net,id
6380,59.9752,-152.7351,1.7,,ak,ak0256cdmosl
6370,53.2976,-166.9839,1.6,,ak,ak0256cdm344
6360,65.5796,-165.2081,1.9,,ak,ak0256cdiuxb
6350,53.9644,-163.515,1.8,,ak,ak0256cd7jd4
6340,50.2372,-177.2725,2,,ak,ak0256cd7j4k
6330,18.242833333333,-66.517166666667,2.02,18,pr,pr71482753
6320,33.4946667,-116.4025,1.03,32,ci,ci41155472
6310,33.2311667,-116.7365,1.24,53,ci,ci41155464
6300,56.0125,-149.7106,2.7,34,us,us7000q002
6290,31.675,-104.364,1.7,20,tx,tx2025jqyy
6280,52.923,-167.376,1.9,,ak,ak0256cd2xyd
6270,31.662,-104.368,1.9,18,tx,tx2025jqyk
6260,61.3763,-146.8602,1.5,,ak,ak0256ccz5b5
6250,31.67,-104.364,2.1,19,tx,tx2025jqyb
6240,35.3405,-117.797,1.23,35,ci,ci41155456
6230,31.669,-104.364,2.2,19,tx,tx2025jqxw
6220,59.57,-153.0168,1.6,,ak,ak0256ccxglt
6210,-17.5719,-174.5113,4.9,65,us,us7000pzzj
6200,57.8802,-154.8008,1.5,,ak,ak0256ccniy4
6190,42.034833333333,-111.50233333333,2.28,27,uu,uu80108641
6180,51.6498,-173.397,1.9,,ak,ak0256ccm43g
6170,19.033333333333,-67.607333333333,3.15,17,pr,pr71482743
6160,36.0794,28.0912,4.1,25,us,us7000pzze
6150,56.1746,117.3235,4.7,60,us,us7000pzzf
6140,51.4784,-177.054,1.4,,ak,ak0256ccf1wa
6130,38.807,23.5449,4.4,40,us,us7000pzzb
6120,54.7333,-160.5612,1.6,,ak,ak0256cc1xaq
6110,51.1607,-178.9946,2.5,21,us,us7000q0qr
6100,37.2343,-117.6638,1.3,13,nn,nn00897729
6090,36.048833333333,-120.208,1.01,24,nc,nc75183892
6080,-33.359,-179.2885,4.3,17,us,us6000qhft
6070,61.4173,-150.7928,1.3,,ak,ak0256cbxml9
6060,57.6335,-156.161,1.8,,ak,ak0256cbvyrc
6050,4.0695,-75.4801,4.3,35,us,us7000pzz7
6040,51.512833333333,-177.95633333333,0.97,12,av,av93610271
6030,45.665166666667,-111.8495,1.21,16,mb,mb90087878
6020,59.3174,-152.6939,1.6,,ak,ak0256cbtcb8
6010,36.5792,70.8055,4.4,64,us,us7000pzz5
6000,31.674,-104.402,1.7,17,tx,tx2025jqun
5990,31.677,-104.41,1.5,17,tx,tx2025jquc
5980,65.8289,-147.9274,1.7,,ak,ak0256cbhm2f
5970,55.2151,-159.3716,1.7,,ak,ak0256cbhcpw
5960,56.0972,117.4659,4.2,30,us,us6000qhfp
5950,67.6035,-135.8241,2,,ak,ak0256cbaxax
5940,54.7926,-161.0503,1.7,,ak,ak0256cbaus5
5930,35.326,-117.8108333,1.05,23,ci,ci41155424
5920,28.606,-98.052,1.9,11,tx,tx2025jqsw
5910,59.3176,-152.8337,1.5,,ak,ak0256cb8ka8
5900,38.9945,-111.403,1.13,8,uu,uu80108636
5890,18.678333333333,-67.108333333333,2.9,17,pr,pr71482733
5880,46.738166666667,-121.93033333333,1.96,55,uw,uw62102402
5870,-10.1844,116.1188,5,50,us,us7000pzyt
5860,59.8604,-150.6621,2,,ak,ak0256cauelw
5850,51.4346,-175.6098,1.8,,ak,ak0256cau05r
5840,34.5231667,-116.3056667,2.07,37,ci,ci41155400
5830,28.609,-98.083,2.1,32,tx,tx2025jqqw
5820,38.816665649414,-122.82116699219,1.08,18,nc,nc75183872
5810,37.39,-118.61033333333,1.28,30,nc,nc75183867
5800,51.3875,179.2485,3.1,20,us,us7000q0qp
5790,65.8619,-163.6539,1.6,,ak,ak0256canhql
5780,-20.2787,-177.7342,4.4,42,us,us7000pzyj
5770,-21.9662,-179.5547,4.3,21,us,us6000qhfn
5760,63.2437,-150.3865,1.9,,ak,ak0256caaye3
5750,-11.2453,118.3198,4.9,32,us,us7000pzyd
5740,8.6216,123.0774,4.8,40,us,us7000pzyf
5730,50.9292,178.9064,3.5,22,us,us7000q0qn
5720,38.9205,-122.53066666667,2.11,65,nc,nc75183847
5710,-20.8957,-68.9598,4.2,31,us,us7000pzyb
5700,31.669,-104.339,1.5,18,tx,tx2025jqow
5690,31.663,-104.33,1.8,14,tx,tx2025jqou
5680,38.775333404541,-122.72233581543,1.14,12,nc,nc75183837
5670,36.554666666667,-121.0835,1.07,14,nc,nc75183827
5660,58.693,-152.3729,1.6,,ak,ak0256c9zhtt
5650,37.57,-119.01183333333,1.17,18,nc,nc75183812
5640,31.676,-104.409,1.6,17,tx,tx2025jqnr
5630,31.677,-104.403,1.7,9,tx,tx2025jqnn
5620,38.82816696167,-122.81466674805,1.84,37,nc,nc75183807
5610,-53.1062,-47.1594,4.9,31,us,us7000pzy6
5600,31.365,-103.087,2.3,16,tx,tx2025jqmx
5590,38.822666168213,-122.80233001709,2.45,58,nc,nc75183782
5580,51.5534,-177.7469,1.5,,ak,ak0256c9gvll
5570,60.1373,-152.9908,1.5,,ak,ak0256c9eiet
5560,47.610166666667,-122.58633333333,1.69,29,uw,uw62102267
5550,33.395,-116.3736667,1.1,37,ci,ci41155360
5540,62.821,-148.4783,1.9,,ak,ak0256c91u83
5530,19.227833333333,-155.38433333333,2.01,47,hv,hv74675167
5520,54.3328,-158.6708,2.6,22,us,us7000q0qm
5510,55.2155,-159.4194,1.8,,ak,ak0256c8v0mx
5500,54.3946,-158.772,4.1,55,us,us7000pzxn
5490,-36.8923,177.6072,4.3,12,us,us6000qhfl
5480,42.0418,-126.1121,2.9,25,us,us7000pzxl
5470,54.394,-158.7009,4.3,56,us,us7000pzxk
5460,33.9688333,-117.2261667,1.04,44,ci,ci41155352
5450,39.157833333333,-123.12633333333,1.34,16,nc,nc75183752
5440,40.291833333333,-124.63116666667,1.75,28,nc,nc75183747
5430,38.799331665039,-122.75250244141,1.02,11,nc,nc75183742
5420,43.0293,146.4534,4.6,119,us,us7000pzxj
5410,38.780834197998,-122.71716308594,1.09,7,nc,nc75183737
5400,9.0645,-81.4596,4.5,48,us,us7000pzx6
5390,31.677,-104.4,2.2,16,tx,tx2025jqid
5380,60.0551,-152.8415,1.8,,ak,ak0256ayo6y7
5370,31.767,-101.93,1.4,11,tx,tx2025jqhu
5360,38.736,23.6024,4.3,26,us,us7000pzx1
5350,31.671,-104.362,1.8,18,tx,tx2025jqhn
5340,62.1627,-148.6768,1.5,,ak,ak0256aykqrg
5330,52.1466,-165.7347,2.7,25,us,us7000q0zu
5320,31.755,-101.933,1.3,10,tx,tx2025jqgy
5310,54.9324,-155.9375,2.2,,ak,ak0256ayhcnq
5300,31.677,-104.409,2.3,12,tx,tx2025jqgs
5290,38.794998168945,-122.76550292969,1.07,19,nc,nc75183707
5280,19.385,-154.992,1.16,20,hv,hv74675082
5270,-17.6558,-178.7958,4.1,26,us,us6000qgwy
5260,49.362833333333,-120.50566666667,2.06,17,uw,uw62102152
5250,33.318,-116.339,1.21,46,ci,ci41155312
5240,54.5787,-159.8817,1.3,,ak,ak0256ay2awg
5230,52.1739,-173.1891,2.8,22,us,us7000q0zs
5220,54.5022,-161.5931,1.4,,ak,ak0256ay0x49
5210,19.186,-155.387,2.44,51,hv,hv74675052
5200,36.01883333,-97.92316667,1.32,52,ok,ok2025jqex
5190,19.073666666667,-155.36133333333,3.23,62,hv,hv74675047
5180,-27.79,-177.6507,4,17,us,us6000qgwx
5170,19.06533241272,-155.35017395019,2.16,52,hv,hv74675042
5160,19.055000305176,-155.35433959961,2.32,51,hv,hv74675037
5150,17.954666666667,-66.957166666667,2.35,5,pr,pr71482723
5140,31.464,-103.921,1.8,20,tx,tx2025jqeb
5130,61.8027,-150.0599,1.5,,ak,ak0256axd1mp
5120,38.7936668396,-122.78433227539,1.07,17,nc,nc75183672
5110,35.544,-118.3223333,1.82,27,ci,ci41155272
5100,19.3475,-155.46233333333,1.55,34,hv,hv74675027
5090,2.5713,96.0048,4.9,57,us,us7000pzwb
5080,43.5474,-127.71,3,39,us,us7000pzwa
5070,56.5927,-156.5192,2,,ak,ak0256ax85r0
5060,51.9773,-175.4226,1.6,,ak,ak0256ax85bi
5050,33.936,-97.28433333,1.24,11,ok,ok2025jqby
5040,18.7205,-66.780666666667,3.02,10,pr,pr71482718
5030,-17.5528,-174.3787,4.7,51,us,us7000pzw8
5020,51.3925,-176.6619,1.6,,ak,ak0256awv4hv
5010,32.121,-101.483,1.2,16,tx,tx2025jqbp
5000,38.836166381836,-122.80666351318,1.34,24,nc,nc75183652
4990,59.6019,-153.0951,1.7,,ak,ak0256awr0ck
4980,51.2879,-176.5156,1.4,,ak,ak0256awqzv2
4970,34.3983333,-118.4353333,1.65,46,ci,ci41155240
4960,31.672,-104.41,2.3,12,tx,tx2025jqbe
4950,19.154333333333,-155.48766666667,1.7,33,hv,hv74674977
4940,61.3892,-151.5259,1.6,,ak,ak0256awom28
4930,36.535833333333,-121.07916666667,1.05,9,nc,nc75183642
4920,38.751834869385,-122.70983123779,0.95,6,nc,nc75183637
4910,55.3893,-160.5309,1.5,,ak,ak0256awksz8
4900,31.675,-104.406,2.1,18,tx,tx2025jqaa
4890,37.3048,-104.4979,2.5,14,us,us7000pzvz
4880,46.800833333333,-112.18666666667,1.29,11,mb,mb90086688
4870,-5.87,153.0253,4.4,24,us,us6000qgwu
4860,57.9994,-153.1777,1.7,,ak,ak0256aw6kng
4850,-58.9971,-23.5339,4,13,us,us6000qgwz
4840,60.8963,-147.3637,1.9,,ak,ak0256avooqq
4830,36.6354,-115.7357,2.7,44,nn,nn00897724
4820,60.2362,-152.6551,1.9,,ak,ak0256avmib1
4810,54.6258,-162.369,1.9,,ak,ak0256avmbdq
4800,62.9338,-149.7759,2.1,,ak,ak0256avmbhj
4790,51.2773,-178.4058,1.6,,ak,ak0256avm192
4780,36.6301,-115.7358,1,15,nn,nn00897722
4770,39.005666666667,-112.11466666667,1.26,12,uu,uu80108591
4760,35.7691667,-118.336,1.26,14,ci,ci41155192
4750,18.018666666667,-66.728,3.08,25,pr,pr71482708
4740,46.7345,-122.538,1.48,59,uw,uw62101947
4730,56.8602,-154.7977,1.6,,ak,ak0256av0oae
4720,39.0075,-112.115,1.36,10,uu,uu80108586
4710,-59.2511,-26.1519,4.9,69,us,us7000pzvj
4700,61.6505,-150.2296,1.4,,ak,ak0256auyydc
4690,17.9175,-66.878333333333,2.81,16,pr,pr71482698
4680,36.558,-121.07,0.95,13,nc,nc75183597
4670,36.01633333,-97.92383333,1.53,58,ok,ok2025jpuc
4660,-18.3323,168.4127,4.3,19,us,us6000qgws
4650,36.5525,-121.09333333333,1.62,25,nc,nc75183592
4640,58.1098,-153.9865,1.7,,ak,ak0256aug0pg
4630,60.0007,-140.1341,1.5,,ak,ak0256auda59
4620,51.7806,-179.9518,1.9,,ak,ak0256aubsjn
4610,19.235166549683,-155.38316345215,2.29,61,hv,hv74674827
4600,62.1071,-152.5272,1.6,,ak,ak0256au7r4d
4590,53.569,-167.5096,1.3,,ak,ak0256au6fwp
4580,38.819499969482,-122.84166717529,1.09,20,nc,nc75183567
4570,21.3966,96.0278,5.1,241,us,us7000pzv3
4560,17.9845,-66.800333333333,1.53,6,pr,pr71482693
4550,52.4881,-174.0553,3.1,15,us,us7000q0zy
4540,33.654,-116.7758333,1.99,96,ci,ci41155088
4530,61.4555,-151.2212,2.5,,ak,ak0256atna8v
4520,54.1946,-159.8699,4.9,237,us,us7000pzuw
4510,50.7896,-177.2475,1.7,,ak,ak0256atll8p
4500,19.210832595825,-155.37283325195,1.99,58,hv,hv74674807
4490,44.347166666667,-115.17983333333,1.08,9,mb,mb90086628
4480,36.650666666667,-120.88566666667,1.47,20,nc,nc75183522
4470,50.6084,-173.5357,2.5,14,us,us7000q0zx
4460,59.9233,-148.1528,1.7,,ak,ak0256at82c3
4450,36.479333333333,-121.05416666667,1.7,39,nc,nc75183507
4440,51.2533,-177.7098,1.5,,ak,ak0256at6kqa
4430,36.478,-121.06016666667,1.99,53,nc,nc75183502
4420,52.9492,-167.6164,3.2,26,us,us7000q0zq
4410,35.3535,-117.8053333,1.3,27,ci,ci41155048
4400,17.8825,-66.932666666667,2.27,10,pr,pr71482683
4390,54.5612,-161.7125,1.9,,ak,ak0256at3cxk
4380,31.66,-104.279,2,22,tx,tx2025jpon
4370,34.025,-117.0898333,1,37,ci,ci41155040
4360,38.820835113525,-122.80500030518,1.53,27,nc,nc75183492
4350,51.4483,177.2455,2.8,15,us,us7000q0zw
4340,38.836334228516,-122.78182983398,1.26,19,nc,nc75183487
4330,17.9212,-84.3456,4.6,31,us,us7000pzup
4320,38.840667724609,-122.8245010376,1.41,16,nc,nc75183472
4310,51.4569,-175.9294,1.7,,ak,ak0256aseq4j
4300,35.3346667,-117.8078333,1.06,26,ci,ci41155016
4290,34.0078333,-117.1375,1.04,52,ci,ci41154992
4280,38.790833333333,-122.76416666667,2.91,120,nc,nc75183462
4270,51.7901,178.5705,2,,ak,ak0256arz9vt
4260,51.3222,-179.4112,1.6,,ak,ak0256arz5da
4250,47.581833333333,-113.896,1.11,18,mb,mb90086588
4240,18.716,-64.2938,3,17,us,us7000pzug
4230,61.0556,-150.7876,1.4,,ak,ak0256art5nn
4220,44.364833333333,-115.1975,1.74,17,mb,mb90087838
4210,-5.7794,152.5237,4.1,22,us,us6000qgwl
4200,51.5312,-175.9889,2.2,,ak,ak0256ard1x2
4190,59.8917,-152.9484,1.7,,ak,ak0256arczzz
4180,18.028333333333,-66.822333333333,2.08,11,pr,pr71482678
4170,-3.514,152.1501,4.4,39,us,us7000pzu9
4160,38.822834014893,-122.80016326904,1.03,14,nc,nc75183437
4150,38.782001495361,-122.7243347168,1.1,12,nc,nc75183422
4140,36.183,69.4733,4,28,us,us7000pzub
4130,33.9611667,-117.142,1.55,93,ci,ci41154960
4120,59.6299,-150.5227,3.9,,ak,ak0256aquus7
4110,35.3416667,-117.8073333,0.98,23,ci,ci41154952
4100,35.13466667,-95.94516667,0.96,33,ok,ok2025jphp
4090,38.792167663574,-122.76983642578,1.02,18,nc,nc75183402
4080,36.075,-117.843,1.5,21,ci,ci41154936
4070,19.184999465942,-155.49082946777,2.18,56,hv,hv74674672
4060,-14.7669,-74.1485,6,106,us,us7000pztw
4050,36.0835,-120.0415,1.41,30,nc,nc75183392
4040,36.643833333333,-89.865666666667,1.75,22,nm,nm60606501
4030,15.8416,-94.5439,4.1,37,us,us7000pztr
4020,19.174166666667,-155.49166666667,2.64,46,hv,hv74674657
4010,32.529,-101.162,1.7,18,tx,tx2025jpgj
4000,47.202,-113.1665,1.77,26,mb,mb90086568
3990,18.118333333333,-66.711,2.42,23,pr,pr71482648
3980,32.535,-101.148,2.3,9,tx,tx2025jpgb
3970,6.8592,-73.1237,4,55,us,us6000qgwk
3960,46.922666666667,-113.1495,2.41,26,mb,mb90086558
3950,54.5556,-159.9106,1.9,,ak,ak0256aq5ojp
3940,17.954166666667,-67.019166666667,1.87,8,pr,pr71482638
3930,60.415,-150.8267,1.6,,ak,ak0256aq2zgt
3920,51.3145,-178.4815,1.7,,ak,ak0256aq1uw1
3910,46.712333333333,-121.93816666667,1.39,51,uw,uw62101832
3900,61.8073,-151.4615,1.4,,ak,ak0256aq1gv5
3890,46.286833333333,-122.237,0.96,55,uw,uw62101827
3880,57.0832,-156.4761,1.9,,ak,ak0256aq04ql
3870,17.9385,-66.855333333333,2.32,7,pr,pr71482633
3860,66.2381,-157.3931,1.7,,ak,ak0256apn203
3850,36.01783333,-97.9225,1.52,74,ok,ok2025jpdn
3840,51.8143,-169.3313,2.1,,ak,ak0256aplm4s
3830,18.088833333333,-67.186666666667,2.4,12,pr,pr71482628
3820,-35.0762,-107.1542,5,99,us,us7000pzt7
3810,38.822498321533,-122.80249786377,1.01,8,nc,nc75183362
3800,51.097,-178.7656,1.7,,ak,ak0256ap53u5
3790,54.5912,-159.8404,1.7,,ak,ak0256ap4gre
3780,36.00816667,-97.93316667,1.91,80,ok,ok2025jpcb
3770,61.3974,-147.681,1.4,,ak,ak0256ap2yle
3760,36.5388,-113.9057,1.3,7,nn,nn00897713
3750,56.9307,-154.7958,2.1,,ak,ak0256ap21sb
3740,52.1251,-175.4796,2,,ak,ak0256ap0t1v
3730,-9.0052,117.0115,4.2,12,us,us6000qgwj
3720,54.4588,-159.6048,2.5,13,us,us7000q0zf
3710,54.4856,-159.8271,1.9,,ak,ak0256aoy8sb
3700,46.643333333333,-120.88333333333,1.14,13,uw,uw62101817
3690,56.5347,-157.0609,1.9,,ak,ak0256aowbdo
3680,63.0786,-151.4029,1.5,,ak,ak0256aow1nf
3670,34.2121667,-117.7401667,1.05,41,ci,ci41154912
3660,63.2694,-150.4535,1.4,,ak,ak0256aoswsh
3650,9.8304,122.169,4.3,28,us,us6000qgwi
3640,36.1211667,-117.8601667,1.15,18,ci,ci41154904
3630,60.8959,-145.9679,2,,ak,ak0256aog6gs
3620,59.4284,-152.593,1.7,,ak,ak0256aodtmy
3610,36.4993,-113.9978,1.7,9,nn,nn00897711
3600,-51.4572,-71.6558,4.1,25,us,us7000pzsu
3590,36.5072,-113.9981,3.8,76,us,us7000pzss
3580,17.919,-66.843333333333,2.22,10,pr,pr71482623
3570,40.274166666667,-124.6265,3.5,83,nc,nc75183327
3560,35.6308333,-117.4793333,1.44,33,ci,ci41154872
3550,47.039,-112.39883333333,1.01,15,mb,mb90086548
3540,38.4433,-116.4928,1.5,9,nn,nn00897706
3530,-23.4864,-179.9512,4.6,47,us,us7000pzsq
3520,37.481333333333,-118.49333333333,1.5,24,nc,nc75183322
3510,60.144,-153.2368,2.6,,ak,ak0256anstma
3500,60.1292,-152.4813,1.6,,ak,ak0256anrxwb
3490,38.766498565674,-122.70016479492,1.21,6,nc,nc75183317
3480,33.9666667,-117.2043333,1,34,ci,ci41154864
3470,40.275833333333,-124.61183333333,2.85,74,nc,nc75183307
3460,38.81233215332,-122.81866455078,1.07,23,nc,nc75183302
3450,38.4189,-116.4866,1.2,7,nn,nn00897704
3440,19.409000396729,-155.2380065918,1.82,14,hv,hv74674522
3430,19.4275,-155.25716666667,1.59,12,hv,hv74674527
3420,50.8177,-173.8968,2.7,15,us,us7000q0zl
3410,37.449833333333,-121.41483333333,1.31,23,nc,nc75183297
3400,51.2655,-178.4268,1.6,,ak,ak0256anngb5
3390,40.2845,-124.64333333333,2.91,77,nc,nc75183287
3380,38.966666666667,-123.061,1.72,50,nc,nc75183282
3370,38.76566696167,-122.74166870117,1.73,29,nc,nc75183277
3360,40.317333333333,-124.65033333333,2.3,37,nc,nc75183272
3350,40.281,-124.66133333333,2.46,54,nc,nc75183267
3340,31.677,-104.404,2.1,9,tx,tx2025jovt
3330,34.3191667,-117.7146667,1.09,40,ci,ci41154848
3320,31.674,-104.396,3.2,16,tx,tx2025jovq
3310,31.669,-104.393,1.6,15,tx,tx2025jovp
3300,31.676,-104.403,1.8,30,tx,tx2025jovi
3290,39.83,-99.125,2.4,11,us,us7000pzs7
3280,37.1215,-117.3256,1.7,32,nn,nn00897701
3270,62.8408,-150.5998,1.4,,ak,ak0256an11dv
3260,47.580666666667,-123.81216666667,1.24,9,uw,uw62101787
3250,40.317,-124.8725,2.33,45,nc,nc75183262
3240,36.278666666667,-121.37933333333,1.36,25,nc,nc75183257
3230,62.3158,-149.6517,1.5,,ak,ak0256amoigz
3220,40.278333333333,-124.63116666667,2.92,75,nc,nc75183252
3210,19.2753,-67.1715,4.02,26,pr,pr2025137000
3200,17.969166666667,-66.8765,2.47,19,pr,pr71482598
3190,38.835334777832,-122.80783081055,1.62,25,nc,nc75183217
3180,32.524,-101.152,1.5,17,tx,tx2025jorq
3170,37.482,-118.50266666667,2.03,23,nc,nc75183212
3160,66.8557,-163.3655,1.5,,ak,ak0256alvtae
3150,-1.7315,69.0714,4.5,15,us,us6000qgwd
3140,51.8983,-178.4911,2.3,,ak,ak0256aluk1f
3130,41.0859,-126.1358,2.5,41,us,us7000pzrs
3120,36.791833333333,-121.38883333333,1.08,17,nc,nc75183197
3110,37.485666666667,-118.50016666667,1.07,20,nc,nc75183192
3100,-57.0609,-67.3268,4.4,28,us,us7000pzrr
3090,61.2903,-146.421,2.3,,ak,ak0256ala0si
3080,62.7894,-150.5922,2.2,,ak,ak0256akycy2
3070,-3.452,145.0081,4.3,14,us,us6000qgwb
3060,-3.4611,145.4181,5.3,54,us,us7000pzrm
3050,38.829498291016,-122.80783081055,0.97,7,nc,nc75183177
3040,48.088833333333,-121.93183333333,1.59,16,uw,uw62101732
3030,9.867,122.182,5.1,92,us,us7000pzrk
3020,38.495166666667,-112.8385,1.55,13,uu,uu80108556
3010,39.001333333333,-111.39383333333,1.14,8,uu,uu80108551
3000,66.2885,-142.3255,1.6,,ak,ak0256aknb6q
2990,23.0692,143.4587,4.4,20,us,us6000qgvu
2980,53.1303,-166.9691,1.6,,ak,ak02569b1aet
2970,61.3883,-146.5525,3,,ak,ak02569b082v
2960,38.838333129883,-122.78416442871,1.04,15,nc,nc75183162
2950,44.352833333333,-116.11716666667,1.94,7,mb,mb90088578
2940,57.7811,-154.5971,1.7,,ak,ak02569axm76
2930,52.467,-168.6333,2,,ak,ak02569awc5v
2920,64.0023,-148.7274,1.7,,ak,ak02569asf67
2910,63.0701,-151.4554,3.7,,ak,ak02569a9qik
2900,38.823001861572,-122.8073348999,1.08,17,nc,nc75183117
2890,59.631,-153.0614,1.6,,ak,ak02569a8bmu
2880,35.3093333,-118.601,1.32,18,ci,ci41154656
2870,45.6032,26.3657,4.1,42,us,us7000pzrh
2860,-9.1045,125.715,4.4,21,us,us7000pzqw
2850,44.558,-114.2665,2.03,13,mb,mb90086498
2840,55.1055,-161.9962,1.8,,ak,ak025699s16a
2830,51.5611,179.8691,1.8,,ak,ak025699re66
2820,-57.3559,-67.9582,4.4,23,us,us7000pzqr
2810,39.722,-123.507,1.99,29,nc,nc75183087
2800,42.239,-122.92,1.59,9,uw,uw62101662
2790,38.791667938232,-122.7773361206,1.11,13,nc,nc75183082
2780,31.677,-104.397,2.6,26,tx,tx2025jofx
2770,51.1794,-178.2069,1.6,,ak,ak025699710x
2760,18.7106,145.5349,3.8,25,us,us6000qgvr
2750,32.535,-101.163,1.8,23,tx,tx2025joff
2740,58.1555,-150.8489,2,,ak,ak0256993zpr
2730,60.1445,-152.7355,1.7,,ak,ak0256993qa6
2720,63.0295,-150.9987,1.6,,ak,ak02569920yv
2710,40.329833333333,-124.80316666667,2.05,34,nc,nc75183067
2700,-31.7545,-178.5643,4.9,47,us,us7000pzq5
2690,44.7155,-123.03566666667,2.13,13,uw,uw62101617
2680,53.8458,-165.6015,1.7,,ak,ak025698q0yg
2670,41.8925,-112.49233333333,1.76,19,uu,uu80108541
2660,41.897666666667,-112.49183333333,1.16,15,uu,uu80003378
2650,51.6643,-178.4395,1.9,,ak,ak025698o36k
2640,57.6888,-152.4419,3.5,,ak,ak025698nrkl
2630,49.146,-122.23083333333,1.06,4,uw,uw62101607
2620,53.3631,-165.4521,1.9,,ak,ak025698mez4
2610,60.1888,-153.2233,1.8,,ak,ak025698l6og
2600,-4.6963,153.0005,4.5,66,us,us7000pzpk
2590,57.0601,-157.4161,1.9,,ak,ak025698j216
2580,39.542833333333,-123.373,1.3,15,nc,nc75183042
2570,-35.5066,-105.6565,4.9,157,us,us7000pzpi
2560,35.0943333,-119.1136667,2.03,51,ci,ci41154552
2550,48.585666666667,-117.974,1.33,8,uw,uw62101597
2540,-24.1575,-67.1577,4.3,30,us,us7000pzpf
2530,34.48666667,-97.20316667,1.31,39,ok,ok2025jocs
2520,52.7943,-170.381,3.8,37,us,us7000q0wz
2510,33.8786667,-117.503,0.98,27,ci,ci41154536
2500,35.7586667,-118.4208333,1.88,29,ci,ci41154528
2490,59.9127,-152.3659,1.9,,ak,ak025698eiqm
2480,32.9361667,-115.5418333,1.32,15,ci,ci41154520
2470,34.9868333,-118.1898333,1.67,24,ci,ci41154512
2460,54.740333333333,-163.423,1.53,6,av,av93041844
2450,52.3396,-173.1823,2.7,18,us,us7000q0wy
2440,35.7598333,-118.4215,1.83,32,ci,ci41154504
2430,41.884833333333,-112.4835,2.76,30,uu,uu80108526
2420,44.776833333333,-111.13333333333,1.85,17,uu,uu80108521
2410,31.678,-104.397,1.8,16,tx,tx2025jobj
2400,33.0573333,-115.0015,1.47,15,ci,ci41154496
2390,51.7681,-176.548,1.6,,ak,ak025697jnti
2380,61.1797,-146.8653,1.5,,ak,ak025697jcuq
2370,59.7673,-153.3842,1.8,,ak,ak025697ib1n
2360,-16.5308,-177.4235,4,20,us,us6000qgvm
2350,61.5447,-148.3456,1.9,,ak,ak025697ewr5
2340,31.678,-104.391,1.6,14,tx,tx2025jnzv
2330,5.061,96.3786,4,31,us,us6000qgvl
2320,58.7201,-152.8689,2,,ak,ak025697d05m
2310,19.157667160034,-155.48399353027,2.4,56,hv,hv74674292
2300,38.828498840332,-122.80016326904,1.04,18,nc,nc75182972
2290,59.7967,-152.632,1.7,,ak,ak0256977txw
2280,38.828498840332,-122.80083465576,1.05,19,nc,nc75182962
2270,38.794334411621,-122.78050231934,1.06,23,nc,nc75182957
2260,37.3115,-121.67616666667,1.95,69,nc,nc75182952
2250,33.675,-116.7211667,2.23,86,ci,ci41154408
2240,57.8354,-153.8682,1.8,,ak,ak025696v5j1
2230,36.954833333333,-121.5765,1.98,0,nc,nc75182942
2220,37.284,-121.65966666667,0.97,16,nc,nc75182937
2210,51.721833333333,-179.03383333333,1.09,6,av,av93608201
2200,31.677,-104.394,2.7,18,tx,tx2025jnxf
2190,35.638,-117.5658333,2.1,39,ci,ci41154336
2180,51.9821,-171.1032,3.8,20,us,us7000pzq6
2170,37.1075,-117.1449,1,22,nn,nn00897693
2160,59.0943,-154.4171,2.3,,ak,ak0256969xmi
2150,35.601,-95.08883333,1.22,29,ok,ok2025jnvi
2140,52.3491,-168.3929,2.1,,ak,ak02569657nn
2130,53.4868,-166.3852,2.2,,ak,ak0256963r6p
2120,60.4422,-152.9879,1.8,,ak,ak025696292k
2110,51.2164,-173.5958,2.6,18,us,us7000q0wl
2100,38.825832366943,-122.80283355713,1.08,18,nc,nc75182897
2090,18.7102,146.2767,4,32,us,us6000qgve
2080,-17.778,168.2859,4.6,102,us,us7000pzkb
2070,18.3943,-102.3794,4.3,48,us,us7000pzkc
2060,17.968833333333,-66.828666666667,2.16,13,pr,pr71482573
2050,59.8364,-153.0381,1.8,,ak,ak025695no42
2040,40.300166666667,-124.65116666667,2.64,77,nc,nc75182887
2030,38.837333679199,-122.83633422852,1.31,21,nc,nc75182882
2020,64.6473,-140.2769,2.2,,ak,ak025695kykr
2010,59.8095,-152.9471,2,,ak,ak0256953qp7
2000,39.1638,-119.0252,2.2,30,nn,nn00897690
1990,42.8343,144.5628,4.1,58,us,us7000pzk2
1980,33.5321667,-116.7286667,1.31,63,ci,ci41154168
1970,-33.2972,-178.3869,4.3,17,us,us6000qgvd
1960,38.819667816162,-122.79416656494,1.03,20,nc,nc75182857
1950,35.547833333333,-84.562166666667,1.44,5,se,se60606411
1940,60.265,-153.0226,1.8,,ak,ak025694evf4
1930,-8.4232,119.5816,4.3,34,us,us7000pzjw
1920,38.774166107178,-122.74449920654,2.47,69,nc,nc75182847
1910,38.821998596191,-122.84566497803,1.19,24,nc,nc75182842
1900,18.4766,-68.525,3.65,14,pr,pr2025136000
1890,35.4876667,-118.4033333,1.09,20,ci,ci41154144
1880,63.0302,-153.8347,1.2,,ak,ak025693w32n
1870,39.5368,82.9596,4.6,37,us,us7000pzjr
1860,56.4223,-156.2579,2.3,,ak,ak025693t9v3
1850,62.1941,-147.8347,2.4,,ak,ak025693slnz
1840,32.453,-102.053,1.2,20,tx,tx2025jnms
